3937 2
0	-68.4062
0.08	-68.4687
0.16	-68.4062
0.24	-68.4375
0.32	-68.375
0.4	-68.4375
0.48	-68.375
0.56	-68.375
0.64	-68.4062
0.72	-68.2812
0.8	-68.3438
0.88	-68.375
0.96	-68.2812
1.04	-68.375
1.12	-68.3438
1.2	-68.2812
1.28	-68.2812
1.36	-68.2812
1.44	-68.375
1.52	-68.3438
1.6	-68.4375
1.68	-68.4062
1.76	-68.4062
1.84	-68.3438
1.92	-68.4062
2	-68.4062
2.08	-68.4375
2.16	-68.4062
2.24	-68.3438
2.32	-68.375
2.4	-68.4375
2.48	-68.375
2.56	-68.375
2.64	-68.375
2.72	-68.4062
2.8	-68.3438
2.88	-68.375
2.96	-68.4062
3.04	-68.4062
3.12	-68.375
3.2	-68.3438
3.28	-68.375
3.36	-68.3438
3.44	-68.4375
3.52	-68.4062
3.6	-68.375
3.68	-68.4062
3.76	-68.4687
3.84	-68.375
3.92	-68.375
4	-68.375
4.08	-68.375
4.16	-68.375
4.24	-68.375
4.32	-68.4687
4.4	-68.4375
4.48	-68.4375
4.56	-68.3125
4.64	-68.375
4.72	-68.375
4.8	-68.375
4.88	-68.4375
4.96	-68.4062
5.04	-68.375
5.12	-68.4375
5.2	-68.3438
5.28	-68.4062
5.36	-68.4062
5.44	-68.375
5.52	-68.375
5.6	-68.5
5.68	-68.375
5.76	-68.4375
5.84	-68.375
5.92	-68.4375
6	-68.4062
6.08	-68.4375
6.16	-68.5
6.24	-68.5
6.32	-68.5
6.4	-68.5
6.48	-68.4687
6.56	-68.375
6.64	-68.3438
6.72	-68.3438
6.8	-68.3438
6.88	-68.375
6.96	-68.4062
7.04	-68.3125
7.12	-68.3438
7.2	-68.375
7.28	-68.4687
7.36	-68.4062
7.44	-68.375
7.52	-68.3438
7.6	-68.4062
7.68	-68.4062
7.76	-68.4062
7.84	-68.4375
7.92	-68.375
8	-68.3125
8.08	-68.4375
8.16	-68.4375
8.24	-68.4375
8.32	-68.375
8.4	-68.4687
8.48	-68.4687
8.56	-68.4375
8.64	-68.4687
8.72	-68.4687
8.8	-68.4062
8.88	-68.4687
8.96	-68.4375
9.04	-68.5313
9.12	-68.4375
9.2	-68.3438
9.28	-68.4687
9.36	-68.4375
9.44	-68.5313
9.52	-68.375
9.6	-68.4375
9.68	-68.4062
9.76	-68.4062
9.84	-68.4375
9.92	-68.4375
10	-68.4062
10.08	-68.3125
10.16	-68.4062
10.24	-68.375
10.32	-68.4375
10.4	-68.4375
10.48	-68.4687
10.56	-68.375
10.64	-68.375
10.72	-68.375
10.8	-68.375
10.88	-68.3438
10.96	-68.3438
11.04	-68.375
11.12	-68.3438
11.2	-68.3438
11.28	-68.4062
11.36	-68.3438
11.44	-68.4375
11.52	-68.375
11.6	-68.3438
11.68	-68.3438
11.76	-68.375
11.84	-68.5
11.92	-68.4375
12	-68.5313
12.08	-68.375
12.16	-68.375
12.24	-68.4062
12.32	-68.4062
12.4	-68.4062
12.48	-68.375
12.56	-68.4375
12.64	-68.375
12.72	-68.375
12.8	-68.4375
12.88	-68.4375
12.96	-68.4687
13.04	-68.4375
13.12	-68.375
13.2	-68.4687
13.28	-68.4375
13.36	-68.4375
13.44	-68.4062
13.52	-68.4375
13.6	-68.375
13.68	-68.4375
13.76	-68.5
13.84	-68.4062
13.92	-68.375
14	-68.3438
14.08	-68.375
14.16	-68.3438
14.24	-68.4687
14.32	-68.375
14.4	-68.5313
14.48	-68.5625
14.56	-68.4687
14.64	-68.4687
14.72	-68.4062
14.8	-68.375
14.88	-68.3125
14.96	-68.4117
15.04	-68.4117
15.12	-68.4117
15.2	-68.4117
15.28	-68.4117
15.36	-68.5993
15.44	-68.8493
15.52	-68.8805
15.6	-68.943
15.68	-69.0368
15.76	-69.0993
15.84	-69.2243
15.92	-69.2555
16	-69.2868
16.08	-69.3493
16.16	-69.5993
16.24	-69.5055
16.32	-69.6305
16.4	-69.5993
16.48	-69.7243
16.56	-69.7555
16.64	-69.7868
16.72	-69.8492
16.8	-69.943
16.88	-69.9118
16.96	-69.9743
17.04	-70.0368
17.12	-69.9743
17.2	-70.0368
17.28	-70.2868
17.36	-70.2243
17.44	-70.2868
17.52	-70.318
17.6	-70.3493
17.68	-70.4742
17.76	-70.5368
17.84	-70.5368
17.92	-70.568
18	-70.5993
18.08	-70.6305
18.16	-70.6305
18.24	-70.693
18.32	-70.7555
18.4	-70.8805
18.48	-70.7555
18.56	-70.9118
18.64	-70.8493
18.72	-70.9118
18.8	-71.0055
18.88	-71.0055
18.96	-71.1305
19.04	-71.1618
19.12	-71.1618
19.2	-71.2867
19.28	-71.2555
19.36	-71.3493
19.44	-71.3805
19.52	-71.5368
19.6	-71.443
19.68	-71.443
19.76	-71.4118
19.84	-71.443
19.92	-71.5368
20	-71.568
20.08	-71.6618
20.16	-71.7243
20.24	-71.693
20.32	-71.7243
20.4	-71.6618
20.48	-71.7243
20.56	-71.818
20.64	-71.7868
20.72	-71.818
20.8	-71.818
20.88	-71.818
20.96	-71.943
21.04	-71.818
21.12	-71.9743
21.2	-71.943
21.28	-72.0368
21.36	-72.1305
21.44	-72.0368
21.52	-72.1305
21.6	-72.1618
21.68	-72.1305
21.76	-72.1618
21.84	-72.318
21.92	-72.318
22	-72.3493
22.08	-72.3805
22.16	-72.3493
22.24	-72.443
22.32	-72.443
22.4	-72.5368
22.48	-72.5368
22.56	-72.568
22.64	-72.568
22.72	-72.5993
22.8	-72.7243
22.88	-72.693
22.96	-72.7555
23.04	-72.7243
23.12	-72.6618
23.2	-72.693
23.28	-72.7555
23.36	-72.7555
23.44	-72.818
23.52	-72.9118
